plant_order,plant_family,plant_subfamily,plant_genus,day,time,soil_moisture_percent,lux,temperature,humidity,was_watered
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-24,16:00:04,57.05,5.0,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-24,16:30:00,56.67,0.0,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-24,17:00:01,56.41,0.0,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-24,17:30:03,56.0,0.0,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-24,18:00:04,55.79,0.0,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-24,18:30:00,55.61,0.0,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-24,19:00:01,55.32,0.0,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-24,19:30:00,55.12,0.0,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-24,20:00:00,54.99,0.0,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-24,20:30:01,54.86,0.0,18,60,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-24,21:00:00,54.66,0.0,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-24,21:30:01,54.42,0.0,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-24,22:00:00,54.32,0.0,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-24,22:30:00,54.12,0.0,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-24,23:00:00,53.92,0.0,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-24,23:30:01,53.84,0.0,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,00:00:00,53.71,0.0,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,00:30:00,53.5,0.0,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,01:00:04,53.34,0.0,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,01:30:00,53.15,0.0,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,02:00:01,53.06,0.0,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,02:30:00,53.03,0.0,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,03:00:00,52.94,0.0,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,03:30:01,52.78,0.0,18,60,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,04:00:00,52.76,0.0,18,60,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,04:30:00,52.67,0.0,18,60,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,05:00:01,52.58,0.0,18,60,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,05:30:00,52.5,0.0,18,60,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,06:00:00,52.39,0.0,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,06:30:00,52.32,0.0,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,07:00:01,52.27,0.0,18,60,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,07:30:00,52.17,0.0,18,60,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,08:00:00,52.07,9.17,18,60,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,08:30:04,52.03,53.75,18,60,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,09:00:00,51.98,88.33,18,60,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,09:30:01,51.9,207.92,18,60,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,10:00:00,51.86,205.0,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,10:30:00,51.77,403.75,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,11:00:01,51.6,299.17,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,11:30:00,51.4,457.5,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,12:00:00,51.28,373.75,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,12:30:01,51.32,390.42,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,13:00:00,51.21,351.67,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,13:30:01,51.14,350.42,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,14:00:00,50.99,240.83,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,14:30:00,51.0,239.58,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,15:00:01,50.9,137.5,19,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,15:30:00,50.86,35.83,19,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,16:00:00,50.75,5.83,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,16:30:01,50.73,0.0,18,60,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,17:00:00,50.56,0.0,18,60,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,17:30:01,50.54,0.0,18,60,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,18:00:00,50.47,0.0,18,60,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,18:30:00,50.42,0.0,18,60,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,19:00:01,50.37,0.0,18,60,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,19:30:00,50.36,3.75,18,60,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,20:00:01,50.3,0.0,18,60,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,20:30:00,50.21,0.0,18,61,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,21:00:00,50.1,0.0,18,60,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,21:30:01,50.1,0.0,18,60,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,22:00:00,50.01,0.0,18,60,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,22:30:00,49.95,0.0,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,23:00:01,49.91,0.0,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-25,23:30:00,49.9,0.0,18,59,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,00:00:00,49.75,0.0,18,58,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,00:30:01,49.85,0.0,18,58,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,01:00:00,49.68,0.0,18,58,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,01:30:01,49.64,0.0,18,57,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,02:00:00,49.55,0.0,18,57,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,02:30:00,49.5,0.0,18,56,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,03:00:04,49.43,0.0,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,03:30:00,49.4,0.0,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,04:00:04,49.32,0.0,18,54,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,04:30:00,49.21,0.0,18,54,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,05:00:07,49.17,0.0,18,54,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,05:30:01,49.1,0.0,18,54,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,06:00:00,49.1,0.0,18,54,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,06:30:00,49.05,0.0,18,53,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,07:00:01,48.82,0.0,18,53,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,07:30:00,48.9,0.0,18,53,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,08:00:00,48.79,7.92,18,53,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,08:30:01,48.97,42.08,17,52,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,09:00:00,48.68,107.92,17,52,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,09:30:01,48.62,148.75,17,52,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,10:00:00,48.62,179.17,18,52,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,10:30:00,48.56,488.33,18,52,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,11:00:04,48.54,466.25,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,11:30:00,48.46,563.75,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,12:00:01,48.43,710.42,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,12:30:00,48.38,719.58,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,13:00:00,48.34,635.42,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,13:30:01,48.38,527.5,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,14:00:00,48.27,497.92,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,14:30:07,48.14,298.75,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,15:00:01,48.14,263.33,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,15:30:00,48.12,66.25,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,16:00:00,48.06,9.17,18,50,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,16:30:04,47.97,0.0,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,17:00:00,47.79,0.0,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,17:30:01,47.77,0.0,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,18:00:03,47.69,0.0,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,18:30:01,47.63,0.0,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,19:00:00,47.62,0.0,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,19:30:00,47.52,4.17,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,20:00:01,47.51,0.0,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,20:30:00,47.27,0.0,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,21:00:01,47.39,0.0,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,21:30:00,47.23,0.0,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,22:00:00,47.27,0.0,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,22:30:01,47.25,0.0,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,23:00:00,47.08,0.0,18,50,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-26,23:30:00,47.13,0.0,18,50,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,00:00:01,47.18,0.0,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,00:30:00,46.94,0.0,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,01:00:01,46.95,0.0,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,01:30:00,46.83,0.0,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,02:00:00,46.87,0.0,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,02:30:01,46.83,0.0,18,52,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,03:00:00,46.74,0.0,18,52,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,03:30:00,46.74,0.0,18,53,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,04:00:01,46.79,0.0,18,53,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,04:30:00,46.62,0.0,18,53,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,05:00:00,46.65,0.0,18,53,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,05:30:00,46.49,0.0,18,54,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,06:00:00,46.52,0.0,18,54,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,06:30:01,46.5,0.0,18,54,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,07:00:00,46.51,0.0,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,07:30:00,46.37,0.0,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,08:00:01,46.4,0.83,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,08:30:00,46.39,7.08,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,09:00:00,46.28,48.33,18,56,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,09:30:01,46.26,115.0,18,56,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,10:00:00,46.3,198.75,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,10:30:01,46.25,122.5,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,11:00:00,46.21,177.92,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,11:30:00,46.16,175.42,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,12:00:01,46.14,247.5,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,12:30:00,46.12,314.17,18,56,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,13:00:00,46.07,362.08,18,56,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,13:30:01,46.0,246.67,18,56,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,14:00:00,45.96,75.0,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,14:30:00,45.91,56.67,18,56,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,15:00:01,45.93,49.58,18,56,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,15:30:00,45.81,8.33,18,56,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,16:00:01,45.82,2.08,18,56,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,16:30:00,45.82,0.0,18,57,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,17:00:00,45.66,0.0,18,57,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,17:30:01,45.73,0.0,18,57,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,18:00:00,45.65,0.0,18,58,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,18:30:00,45.61,4.17,18,58,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,19:00:01,45.59,0.0,18,58,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,19:30:00,45.49,0.0,18,57,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,20:00:00,45.54,0.0,18,56,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,20:30:01,45.67,0.0,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,21:00:00,45.45,0.0,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,21:30:01,45.32,0.0,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,22:00:00,45.31,0.0,18,54,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,22:30:00,45.28,0.0,18,54,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,23:00:01,45.21,0.0,18,54,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-27,23:30:00,45.17,0.0,18,54,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,00:00:00,45.06,0.0,18,53,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,00:30:01,45.08,0.0,18,53,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,01:00:00,45.01,0.0,18,54,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,01:30:01,45.03,0.0,18,54,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,02:00:00,44.93,0.0,18,54,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,02:30:00,44.92,0.0,18,54,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,03:00:01,44.94,0.0,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,03:30:00,44.9,0.0,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,04:00:00,44.81,0.0,18,54,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,04:30:01,44.75,0.0,18,54,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,05:00:00,44.59,0.0,18,54,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,05:30:00,44.61,0.0,18,54,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,06:00:01,44.68,0.0,18,53,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,06:30:00,44.54,0.0,18,53,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,07:00:01,44.43,0.0,18,53,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,07:30:03,44.42,0.0,17,53,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,08:00:01,44.4,10.0,17,53,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,08:30:00,44.31,75.42,17,53,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,09:00:00,44.23,186.25,17,53,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,09:30:01,44.18,281.25,17,53,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,10:00:00,44.18,646.25,18,54,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,10:30:00,44.2,633.33,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,11:00:01,44.15,1163.75,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,11:30:00,44.2,317.08,18,54,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,12:00:01,44.13,615.42,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,12:30:00,44.08,886.67,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,13:00:00,43.9,753.33,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,13:30:01,43.92,1059.58,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,14:00:00,43.94,1046.67,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,14:30:01,43.83,384.17,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,15:00:00,43.92,131.25,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,15:30:00,43.86,69.58,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,16:00:01,43.81,13.75,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,16:30:00,43.78,0.0,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,17:00:00,43.75,0.0,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,17:30:01,43.64,0.0,18,56,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,18:00:00,43.61,0.0,18,56,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,18:30:00,43.55,0.0,18,56,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,19:00:01,43.61,0.0,18,56,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,19:30:00,43.43,0.0,18,56,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,20:00:01,43.38,0.0,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,20:30:00,43.36,0.0,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,21:00:00,43.34,0.0,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,21:30:01,43.2,0.0,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,22:00:00,43.32,0.0,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,22:30:00,43.25,0.0,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,23:00:01,43.15,0.0,18,54,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-28,23:30:00,43.14,0.0,18,53,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,00:00:00,42.87,0.0,18,52,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,00:30:04,42.99,0.0,18,52,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,01:00:00,42.71,13.75,18,52,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,01:30:01,42.65,12.92,18,55,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,02:00:00,42.7,13.33,18,54,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,02:30:00,42.54,12.92,18,54,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,03:00:01,42.99,13.75,18,53,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,03:30:00,42.62,0.0,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,04:00:00,42.44,0.0,18,52,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,04:30:01,42.63,0.0,19,52,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,05:00:00,42.55,0.0,19,52,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,05:30:00,42.51,0.0,19,52,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,06:00:01,42.51,0.0,19,52,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,06:30:00,42.39,0.0,19,52,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,07:00:00,42.37,0.0,19,52,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,07:30:01,42.64,0.0,19,52,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,08:00:00,42.22,6.25,19,52,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,08:30:00,42.23,53.33,19,52,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,09:00:01,42.07,140.42,19,52,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,09:30:00,42.36,266.67,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,10:00:00,42.14,259.17,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,10:30:01,41.93,828.75,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,11:00:00,41.79,1046.67,18,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,11:30:00,41.69,1095.42,19,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,12:00:01,41.75,376.25,19,52,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,12:30:00,41.72,777.08,19,52,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,13:00:00,41.75,203.75,19,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,13:30:01,41.71,295.83,19,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,14:00:00,41.54,309.58,19,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,14:30:00,41.55,199.58,19,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,15:00:01,41.53,163.75,19,52,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,15:30:00,41.55,107.08,19,52,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,16:00:00,41.5,17.92,19,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,16:30:00,41.37,0.0,19,51,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,17:00:01,41.44,0.0,19,50,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,17:30:00,41.14,0.0,19,50,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,18:00:01,41.12,0.0,19,50,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,18:30:00,41.09,0.0,19,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,19:00:00,41.06,0.0,19,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,19:30:01,40.86,0.0,18,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,20:00:00,40.88,4.17,18,49,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,20:30:00,40.79,4.17,18,50,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,21:00:01,40.8,4.17,18,50,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,21:30:00,40.75,3.75,19,50,0
Alismatales,Araceae,Monsteroideae,Spathiphylleae,2023-12-29,22:00:01,40.69,4.17,18,50,0
